Activity,BPM,RMSSD,Quality,Comments,weekday,days,hours,abs_time_days,abs_time_hours
33,58,41.75,1,,4,9,14.75,9.614583333,230.75
855,68,42.4,0.88,,4,9,14.83333333,9.618055556,230.8333333
818,64,39.44,1,,4,9,14.91666667,9.621527778,230.9166667
738,64,41.95,1,,4,9,15,9.625,231
765,78,32.19,1,,4,9,15.08333333,9.628472222,231.0833333
1670,74,30.29,1,,4,9,15.16666667,9.631944444,231.1666667
1767,70,29.5,1,,4,9,15.25,9.635416667,231.25
2263,71,25.91,1,,4,9,15.33333333,9.638888889,231.3333333
2476,73,25.63,1,,4,9,15.41666667,9.642361111,231.4166667
2427,68,51.89,0.88,,4,9,15.5,9.645833333,231.5
1243,62,35.29,1,,4,9,15.58333333,9.649305556,231.5833333
2113,68,28.93,1,,4,9,15.66666667,9.652777778,231.6666667
2305,70,33.74,1,,4,9,15.75,9.65625,231.75
460,66,35,1,,4,9,15.83333333,9.659722222,231.8333333
2561,68,33.29,1,,4,9,15.91666667,9.663194444,231.9166667
2291,70,28.32,1,,4,9,16,9.666666667,232
2360,70,27.56,1,,4,9,16.08333333,9.670138889,232.0833333
561,64,35.04,0.94,,4,9,16.16666667,9.673611111,232.1666667
460,63,36.78,1,,4,9,16.25,9.677083333,232.25
1670,64,32.74,1,,4,9,16.33333333,9.680555556,232.3333333
234,58,40.82,1,,4,9,16.41666667,9.684027778,232.4166667
346,56,49.19,1,,4,9,16.5,9.6875,232.5
1142,68,43.49,0.81,,4,9,16.58333333,9.690972222,232.5833333
1087,80,42.32,0.81,,4,9,16.66666667,9.694444444,232.6666667
15,60,46.97,1,,4,9,16.75,9.697916667,232.75
207,66,42.81,1,,4,9,16.83333333,9.701388889,232.8333333
54,54,51.44,1,,4,9,16.91666667,9.704861111,232.9166667
42,54,47.63,1,,4,9,17,9.708333333,233
33,53,50.39,0.94,,4,9,17.08333333,9.711805556,233.0833333
24,54,54.36,0.88,,4,9,17.16666667,9.715277778,233.1666667
66,54,43.58,1,,4,9,17.25,9.71875,233.25
95,54,48.69,1,,4,9,17.33333333,9.722222222,233.3333333
36,53,50.65,1,,4,9,17.41666667,9.725694444,233.4166667
59,52,44.07,1,,4,9,17.5,9.729166667,233.5
65,53,44.35,1,,4,9,17.58333333,9.732638889,233.5833333
68,54,44.3,1,,4,9,17.66666667,9.736111111,233.6666667
35,55,51,0.88,,4,9,17.75,9.739583333,233.75
78,55,44.88,1,,4,9,17.83333333,9.743055556,233.8333333
79,55,50.8,1,,4,9,17.91666667,9.746527778,233.9166667
235,64,36.65,1,,4,9,18,9.75,234
769,64,38.57,1,,4,9,18.08333333,9.753472222,234.0833333
392,63,39.09,1,,4,9,18.16666667,9.756944444,234.1666667
206,60,44.39,0.81,,4,9,18.25,9.760416667,234.25
367,58,51.11,0.81,,4,9,18.33333333,9.763888889,234.3333333
0,48,44.82,1,,4,9,18.41666667,9.767361111,234.4166667
0,47,46.21,1,,4,9,18.5,9.770833333,234.5
244,54,43.73,0.94,,4,9,18.58333333,9.774305556,234.5833333
372,58,47.75,1,,4,9,18.66666667,9.777777778,234.6666667
536,61,39.94,1,,4,9,18.75,9.78125,234.75
467,67,40.42,1,,4,9,18.83333333,9.784722222,234.8333333
476,63,39.97,1,,4,9,18.91666667,9.788194444,234.9166667
360,63,38.5,1,,4,9,19,9.791666667,235
317,61,40.88,1,,4,9,19.08333333,9.795138889,235.0833333
142,58,39.98,1,,4,9,19.16666667,9.798611111,235.1666667
57,60,37.34,0.94,,4,9,19.25,9.802083333,235.25
169,59,42.91,0.69,,4,9,19.33333333,9.805555556,235.3333333
126,57,44.87,1,,4,9,19.41666667,9.809027778,235.4166667
492,63,39.56,1,,4,9,19.5,9.8125,235.5
298,59,34.15,1,,4,9,19.58333333,9.815972222,235.5833333
386,61,38.14,1,,4,9,19.66666667,9.819444444,235.6666667
173,54,51.67,1,,4,9,19.75,9.822916667,235.75
90,53,58.43,1,,4,9,19.83333333,9.826388889,235.8333333
36,52,54.43,1,,4,9,19.91666667,9.829861111,235.9166667
19,52,56.85,1,,4,9,20,9.833333333,236
35,52,48.51,1,,4,9,20.08333333,9.836805556,236.0833333
57,51,62.5,1,,4,9,20.16666667,9.840277778,236.1666667
381,57,47.29,0.94,,4,9,20.25,9.84375,236.25
411,55,48.11,1,,4,9,20.33333333,9.847222222,236.3333333
20,50,49.5,1,,4,9,20.41666667,9.850694444,236.4166667
23,56,44.21,1,,4,9,20.5,9.854166667,236.5
8,58,40.12,1,,4,9,20.58333333,9.857638889,236.5833333
16,56,43.9,1,,4,9,20.66666667,9.861111111,236.6666667
24,58,43.39,1,,4,9,20.75,9.864583333,236.75
28,55,45.31,1,,4,9,20.83333333,9.868055556,236.8333333
201,57,44.17,1,,4,9,20.91666667,9.871527778,236.9166667
438,59,36.25,1,,4,9,21,9.875,237
114,60,65.96,0.94,,4,9,21.08333333,9.878472222,237.0833333
598,73,41.6,0.88,Some IBI data discounted,4,9,21.16666667,9.881944444,237.1666667
484,81,23.86,0.88,Some IBI data discounted,4,9,21.25,9.885416667,237.25
137,64,32.32,1,,4,9,21.33333333,9.888888889,237.3333333
75,64,34.08,1,,4,9,21.41666667,9.892361111,237.4166667
214,62,32.9,1,,4,9,21.5,9.895833333,237.5
16,55,37.18,1,,4,9,21.58333333,9.899305556,237.5833333
38,53,39.42,1,,4,9,21.66666667,9.902777778,237.6666667
36,53,46.09,1,,4,9,21.75,9.90625,237.75
39,53,55.25,0.94,,4,9,21.83333333,9.909722222,237.8333333
12,52,63.81,0.88,,4,9,21.91666667,9.913194444,237.9166667
10,52,47.19,1,,4,9,22,9.916666667,238
9,52,46.83,1,,4,9,22.08333333,9.920138889,238.0833333
5,55,49.23,1,,4,9,22.16666667,9.923611111,238.1666667
11,53,43.74,1,,4,9,22.25,9.927083333,238.25
31,51,52.24,1,,4,9,22.33333333,9.930555556,238.3333333
5,52,58.12,0.88,,4,9,22.41666667,9.934027778,238.4166667
7,51,56.27,0.94,,4,9,22.5,9.9375,238.5
280,64,37.92,0.94,,4,9,22.58333333,9.940972222,238.5833333
237,63,32.27,1,,4,9,22.66666667,9.944444444,238.6666667
236,59,36.23,0.94,,4,9,22.75,9.947916667,238.75
102,60,51.27,0.88,Some IBI data discounted,4,9,22.83333333,9.951388889,238.8333333
45,55,40.05,0.81,,4,9,22.91666667,9.954861111,238.9166667
1,53,42.74,1,,4,9,23,9.958333333,239
157,60,39.34,1,,4,9,23.08333333,9.961805556,239.0833333
65,0,73.04,0.81,Some IBI data discounted,4,9,23.16666667,9.965277778,239.1666667
47,0,0,1,Invalid data,4,9,23.25,9.96875,239.25
114,60,173.53,0.81,Some IBI data discounted,4,9,23.33333333,9.972222222,239.3333333
73,48,49.12,1,,4,9,23.41666667,9.975694444,239.4166667
0,47,103.51,0.75,,4,9,23.5,9.979166667,239.5
33,50,68.79,0.81,,4,9,23.58333333,9.982638889,239.5833333
0,46,46.16,1,,4,9,23.66666667,9.986111111,239.6666667
0,45,42.63,1,,4,9,23.75,9.989583333,239.75
0,46,39.72,1,,4,9,23.83333333,9.993055556,239.8333333
17,48,44.94,0.88,,4,9,23.91666667,9.996527778,239.9166667
5,47,51.88,0.94,,5,10,0,10,240
321,67,36.56,0.94,,5,10,0.083333333,10.00347222,240.0833333
317,67,42.07,1,,5,10,0.166666667,10.00694444,240.1666667
0,51,33.6,1,,5,10,0.25,10.01041667,240.25
0,50,26.56,1,,5,10,0.333333333,10.01388889,240.3333333
0,50,35.97,1,,5,10,0.416666667,10.01736111,240.4166667
1,50,40.43,1,,5,10,0.5,10.02083333,240.5
0,50,40.37,1,,5,10,0.583333333,10.02430556,240.5833333
0,50,38.77,1,,5,10,0.666666667,10.02777778,240.6666667
0,50,37.48,1,,5,10,0.75,10.03125,240.75
0,50,39.39,1,,5,10,0.833333333,10.03472222,240.8333333
0,50,41.84,1,,5,10,0.916666667,10.03819444,240.9166667
13,55,42.4,1,,5,10,1,10.04166667,241
0,50,34.3,1,,5,10,1.083333333,10.04513889,241.0833333
0,49,33.16,1,,5,10,1.166666667,10.04861111,241.1666667
4,50,45.86,0.75,,5,10,1.25,10.05208333,241.25
0,47,49.68,1,,5,10,1.333333333,10.05555556,241.3333333
0,48,45.51,1,,5,10,1.416666667,10.05902778,241.4166667
0,50,36.81,1,,5,10,1.5,10.0625,241.5
0,52,30.46,1,,5,10,1.583333333,10.06597222,241.5833333
0,51,35.42,1,,5,10,1.666666667,10.06944444,241.6666667
0,50,41.16,1,,5,10,1.75,10.07291667,241.75
0,48,48.92,1,,5,10,1.833333333,10.07638889,241.8333333
0,48,46.8,1,,5,10,1.916666667,10.07986111,241.9166667
0,47,50.85,1,,5,10,2,10.08333333,242
6,51,45.25,0.88,,5,10,2.083333333,10.08680556,242.0833333
0,47,35.12,1,,5,10,2.166666667,10.09027778,242.1666667
0,46,39.7,1,,5,10,2.25,10.09375,242.25
0,47,38.21,1,,5,10,2.333333333,10.09722222,242.3333333
0,46,40.51,1,,5,10,2.416666667,10.10069444,242.4166667
0,46,41.18,1,,5,10,2.5,10.10416667,242.5
0,46,48.61,1,,5,10,2.583333333,10.10763889,242.5833333
0,45,45.24,1,,5,10,2.666666667,10.11111111,242.6666667
0,45,44.96,1,,5,10,2.75,10.11458333,242.75
0,45,72.04,0.94,,5,10,2.833333333,10.11805556,242.8333333
0,45,45.87,1,,5,10,2.916666667,10.12152778,242.9166667
0,47,55.83,0.81,,5,10,3,10.125,243
0,46,48.55,1,,5,10,3.083333333,10.12847222,243.0833333
0,45,58.71,1,,5,10,3.166666667,10.13194444,243.1666667
0,46,53.94,1,,5,10,3.25,10.13541667,243.25
3,48,55.38,0.88,,5,10,3.333333333,10.13888889,243.3333333
0,46,53.56,1,,5,10,3.416666667,10.14236111,243.4166667
0,47,61.3,0.88,,5,10,3.5,10.14583333,243.5
0,44,42.34,1,,5,10,3.583333333,10.14930556,243.5833333
0,45,47.61,1,,5,10,3.666666667,10.15277778,243.6666667
0,47,40.52,1,,5,10,3.75,10.15625,243.75
8,49,53.71,0.75,,5,10,3.833333333,10.15972222,243.8333333
0,46,49.77,1,,5,10,3.916666667,10.16319444,243.9166667
0,45,44.97,1,,5,10,4,10.16666667,244
0,44,56.97,1,,5,10,4.083333333,10.17013889,244.0833333
0,43,54,1,,5,10,4.166666667,10.17361111,244.1666667
0,43,51.89,1,,5,10,4.25,10.17708333,244.25
0,43,52.76,1,,5,10,4.333333333,10.18055556,244.3333333
0,44,55.03,0.94,,5,10,4.416666667,10.18402778,244.4166667
0,43,49.9,1,,5,10,4.5,10.1875,244.5
0,44,49.29,1,,5,10,4.583333333,10.19097222,244.5833333
0,44,46.93,1,,5,10,4.666666667,10.19444444,244.6666667
0,44,48.13,1,,5,10,4.75,10.19791667,244.75
0,44,54.66,1,,5,10,4.833333333,10.20138889,244.8333333
2,47,60.86,0.94,,5,10,4.916666667,10.20486111,244.9166667
0,44,49.18,1,,5,10,5,10.20833333,245
0,45,46.35,1,,5,10,5.083333333,10.21180556,245.0833333
0,44,44.67,1,,5,10,5.166666667,10.21527778,245.1666667
0,44,56.68,1,,5,10,5.25,10.21875,245.25
5,46,56.88,1,,5,10,5.333333333,10.22222222,245.3333333
0,47,52.76,1,,5,10,5.416666667,10.22569444,245.4166667
3,50,78.09,0.81,,5,10,5.5,10.22916667,245.5
0,47,67.06,1,,5,10,5.583333333,10.23263889,245.5833333
0,47,60.79,1,,5,10,5.666666667,10.23611111,245.6666667
0,46,79.58,0.94,,5,10,5.75,10.23958333,245.75
0,46,51.7,1,,5,10,5.833333333,10.24305556,245.8333333
0,46,54.52,1,,5,10,5.916666667,10.24652778,245.9166667
0,49,53.18,0.94,,5,10,6,10.25,246
0,47,45.16,1,,5,10,6.083333333,10.25347222,246.0833333
0,48,50.26,0.94,,5,10,6.166666667,10.25694444,246.1666667
0,46,47.16,1,,5,10,6.25,10.26041667,246.25
0,47,45.4,1,,5,10,6.333333333,10.26388889,246.3333333
0,47,42.36,1,,5,10,6.416666667,10.26736111,246.4166667
0,46,49.26,1,,5,10,6.5,10.27083333,246.5
2,48,55.43,0.88,,5,10,6.583333333,10.27430556,246.5833333
0,43,53.82,1,,5,10,6.666666667,10.27777778,246.6666667
0,44,52.82,1,,5,10,6.75,10.28125,246.75
0,47,50.86,0.88,,5,10,6.833333333,10.28472222,246.8333333
0,45,56.2,1,,5,10,6.916666667,10.28819444,246.9166667
1,47,39.8,0.92,,5,10,7,10.29166667,247
0,46,69.69,0.81,,5,10,7.083333333,10.29513889,247.0833333
3,48,56.84,0.93,,5,10,7.166666667,10.29861111,247.1666667
0,44,51.74,1,,5,10,7.25,10.30208333,247.25
0,44,57.85,1,,5,10,7.333333333,10.30555556,247.3333333
0,43,55.45,1,,5,10,7.416666667,10.30902778,247.4166667
1,47,62.6,0.56,,5,10,7.5,10.3125,247.5
0,43,56.08,1,,5,10,7.583333333,10.31597222,247.5833333
1,45,50.7,0.88,,5,10,7.666666667,10.31944444,247.6666667
0,43,59.63,1,,5,10,7.75,10.32291667,247.75
18,48,62.48,0.75,,5,10,7.833333333,10.32638889,247.8333333
0,45,60.09,1,,5,10,7.916666667,10.32986111,247.9166667
0,45,55.72,0.81,,5,10,8,10.33333333,248
96,60,55.42,0.94,,5,10,8.083333333,10.33680556,248.0833333
129,61,44.84,0.81,,5,10,8.166666667,10.34027778,248.1666667
0,53,46.76,1,,5,10,8.25,10.34375,248.25
2,53,42.17,1,,5,10,8.333333333,10.34722222,248.3333333
14,54,49.05,1,,5,10,8.416666667,10.35069444,248.4166667
2,53,45.17,1,,5,10,8.5,10.35416667,248.5
218,60,37.29,1,,5,10,8.583333333,10.35763889,248.5833333
102,60,29.41,1,,5,10,8.666666667,10.36111111,248.6666667
160,60,58.08,0.94,,5,10,8.75,10.36458333,248.75
90,58,34.33,1,,5,10,8.833333333,10.36805556,248.8333333
62,57,43.34,1,,5,10,8.916666667,10.37152778,248.9166667
5,59,45.81,1,,5,10,9,10.375,249
32,61,42.8,0.81,,5,10,9.083333333,10.37847222,249.0833333
107,59,43.14,1,,5,10,9.166666667,10.38194444,249.1666667
289,58,38.4,1,,5,10,9.25,10.38541667,249.25
55,59,36.56,1,,5,10,9.333333333,10.38888889,249.3333333
94,65,35.56,1,,5,10,9.416666667,10.39236111,249.4166667
83,64,31.74,1,,5,10,9.5,10.39583333,249.5
252,62,32.62,1,,5,10,9.583333333,10.39930556,249.5833333
155,65,28.28,1,,5,10,9.666666667,10.40277778,249.6666667
154,66,26.91,1,,5,10,9.75,10.40625,249.75
221,69,25.95,1,,5,10,9.833333333,10.40972222,249.8333333
463,71,31.66,1,,5,10,9.916666667,10.41319444,249.9166667
485,72,33.35,1,,5,10,10,10.41666667,250
829,76,23.99,1,,5,10,10.08333333,10.42013889,250.0833333
134,67,30.89,1,,5,10,10.16666667,10.42361111,250.1666667
809,69,30.6,1,,5,10,10.25,10.42708333,250.25
326,64,28.93,1,,5,10,10.33333333,10.43055556,250.3333333
176,60,43.13,1,,5,10,10.41666667,10.43402778,250.4166667
210,60,39.24,1,,5,10,10.5,10.4375,250.5
404,65,34.98,1,,5,10,10.58333333,10.44097222,250.5833333
907,65,38.23,0.94,,5,10,10.66666667,10.44444444,250.6666667
501,63,34.11,1,,5,10,10.75,10.44791667,250.75
439,63,45.77,0.94,,5,10,10.83333333,10.45138889,250.8333333
424,69,34.86,1,,5,10,10.91666667,10.45486111,250.9166667
583,71,35.98,1,,5,10,11,10.45833333,251
1527,79,26.19,1,,5,10,11.08333333,10.46180556,251.0833333
1218,70,28.72,1,,5,10,11.16666667,10.46527778,251.1666667
1870,72,25.71,1,,5,10,11.25,10.46875,251.25
1008,70,30.49,1,,5,10,11.33333333,10.47222222,251.3333333
480,72,30.17,1,,5,10,11.41666667,10.47569444,251.4166667
6,66,24.44,1,,5,10,11.5,10.47916667,251.5
1401,126,12.84,1,,5,10,11.58333333,10.48263889,251.5833333
1147,123,8.94,0.94,Some IBI data discounted,5,10,11.66666667,10.48611111,251.6666667
224,92,17,0.94,,5,10,11.75,10.48958333,251.75
503,106,15.26,0.94,Some IBI data discounted,5,10,11.83333333,10.49305556,251.8333333
244,97,9.85,1,,5,10,11.91666667,10.49652778,251.9166667
845,108,13.86,0.94,,5,10,12,10.5,252
481,111,10.68,1,,5,10,12.08333333,10.50347222,252.0833333
705,120,17.99,0.81,Some IBI data discounted,5,10,12.16666667,10.50694444,252.1666667
518,126,12.54,0.94,Some IBI data discounted,5,10,12.25,10.51041667,252.25
485,104,14.07,0.19,Some IBI data discounted,5,10,12.33333333,10.51388889,252.3333333
567,99,16.18,0.94,Some IBI data discounted,5,10,12.41666667,10.51736111,252.4166667
919,127,17.86,0.88,Some IBI data discounted,5,10,12.5,10.52083333,252.5
659,121,12.6,0.75,Some IBI data discounted,5,10,12.58333333,10.52430556,252.5833333
1073,96,647.32,0.06,Invalid data,5,10,12.66666667,10.52777778,252.6666667
1128,123,608.69,0.06,Invalid data,5,10,12.75,10.53125,252.75
1128,134,440.46,0.19,Invalid data,5,10,12.83333333,10.53472222,252.8333333
743,136,349.33,0.06,Invalid data,5,10,12.91666667,10.53819444,252.9166667
1352,132,528.71,0.06,Invalid data,5,10,13,10.54166667,253
1258,143,248.98,0,Some IBI data discounted,5,10,13.08333333,10.54513889,253.0833333
1307,138,163.81,0.06,Some IBI data discounted,5,10,13.16666667,10.54861111,253.1666667
1275,141,197.51,0,Some IBI data discounted,5,10,13.25,10.55208333,253.25
1620,114,265.93,0.19,Some IBI data discounted,5,10,13.33333333,10.55555556,253.3333333
501,87,286.08,0.19,,5,10,13.41666667,10.55902778,253.4166667
195,80,307.88,0.19,Invalid data,5,10,13.5,10.5625,253.5
762,47,831.31,0.13,Invalid data,5,10,13.58333333,10.56597222,253.5833333
830,90,785.12,0.13,Invalid data,5,10,13.66666667,10.56944444,253.6666667
486,82,833.02,0.13,Invalid data,5,10,13.75,10.57291667,253.75
809,51,735.97,0,Invalid data,5,10,13.83333333,10.57638889,253.8333333
540,61,951.51,0.06,Invalid data,5,10,13.91666667,10.57986111,253.9166667
66,75,309.78,0.44,Invalid data,5,10,14,10.58333333,254
12,73,38.36,0.92,,5,10,14.08333333,10.58680556,254.0833333
7,68,491.38,0.06,Invalid data,5,10,14.16666667,10.59027778,254.1666667
172,69,907.08,0,Invalid data,5,10,14.25,10.59375,254.25
161,42,880.87,0.13,Invalid data,5,10,14.33333333,10.59722222,254.3333333
286,0,869.66,0,Invalid data,5,10,14.41666667,10.60069444,254.4166667
165,0,794.61,0,Invalid data,5,10,14.5,10.60416667,254.5
190,0,712.1,0.19,Invalid data,5,10,14.58333333,10.60763889,254.5833333
39,0,177.28,0.94,Some IBI data discounted,5,10,14.66666667,10.61111111,254.6666667
225,0,745.36,0.06,Invalid data,5,10,14.75,10.61458333,254.75
129,0,908.98,0.06,Invalid data,5,10,14.83333333,10.61805556,254.8333333
119,47,796.64,0.06,Invalid data,5,10,14.91666667,10.62152778,254.9166667
0,58,542.73,0.13,Invalid data,5,10,15,10.625,255
126,59,687.74,0.06,Invalid data,5,10,15.08333333,10.62847222,255.0833333
0,67,652.45,0.19,Invalid data,5,10,15.16666667,10.63194444,255.1666667
0,0,0,1,Invalid data,5,10,15.25,10.63541667,255.25
0,53,590.48,0.13,Invalid data,5,10,15.33333333,10.63888889,255.3333333
257,80,70.09,0.13,Some IBI data discounted,5,10,15.41666667,10.64236111,255.4166667
129,83,26.99,0.94,,5,10,15.5,10.64583333,255.5
205,80,31.79,0.94,,5,10,15.58333333,10.64930556,255.5833333
0,71,34.15,1,,5,10,15.66666667,10.65277778,255.6666667
0,69,31.04,1,,5,10,15.75,10.65625,255.75
0,68,32.97,1,,5,10,15.83333333,10.65972222,255.8333333
237,76,38.09,0.88,,5,10,15.91666667,10.66319444,255.9166667
64,83,15.88,1,,5,10,16,10.66666667,256
232,81,24.13,0.94,,5,10,16.08333333,10.67013889,256.0833333
434,78,31.58,0.94,,5,10,16.16666667,10.67361111,256.1666667
242,76,37.8,0.94,,5,10,16.25,10.67708333,256.25
161,68,44.96,1,,5,10,16.33333333,10.68055556,256.3333333
467,75,43.13,0.88,,5,10,16.41666667,10.68402778,256.4166667
585,77,35.04,0.94,,5,10,16.5,10.6875,256.5
378,75,40.48,0.94,,5,10,16.58333333,10.69097222,256.5833333
250,79,20.98,1,,5,10,16.66666667,10.69444444,256.6666667
429,79,25.21,0.81,Some IBI data discounted,5,10,16.75,10.69791667,256.75
798,85,30.35,0.88,,5,10,16.83333333,10.70138889,256.8333333
649,83,21.06,1,,5,10,16.91666667,10.70486111,256.9166667
817,83,19.47,1,,5,10,17,10.70833333,257
777,87,19.3,1,,5,10,17.08333333,10.71180556,257.0833333
928,83,20.39,1,,5,10,17.16666667,10.71527778,257.1666667
812,79,19.59,1,,5,10,17.25,10.71875,257.25
643,77,30.08,0.94,,5,10,17.33333333,10.72222222,257.3333333
47,65,102.36,0.75,Some IBI data discounted,5,10,17.41666667,10.72569444,257.4166667
0,0,0,1,Invalid data,5,10,17.5,10.72916667,257.5
0,0,0,1,Invalid data,5,10,17.58333333,10.73263889,257.5833333
0,0,0,1,Invalid data,5,10,17.66666667,10.73611111,257.6666667
0,0,0,1,Invalid data,5,10,17.75,10.73958333,257.75
0,0,0,1,Invalid data,5,10,17.83333333,10.74305556,257.8333333
29,0,125.45,0.94,Some IBI data discounted,5,10,17.91666667,10.74652778,257.9166667
0,0,0,1,Invalid data,5,10,18,10.75,258
0,0,0,0.94,Invalid data,5,10,18.08333333,10.75347222,258.0833333
0,0,0,1,Invalid data,5,10,18.16666667,10.75694444,258.1666667
29,0,326.89,0.06,Invalid data,5,10,18.25,10.76041667,258.25
0,0,117.17,0.94,Some IBI data discounted,5,10,18.33333333,10.76388889,258.3333333
0,0,0,1,Invalid data,5,10,18.41666667,10.76736111,258.4166667
227,60,166.48,0.06,Some IBI data discounted,5,10,18.5,10.77083333,258.5
757,66,46.08,0.88,,5,10,18.58333333,10.77430556,258.5833333
553,73,30.15,0.94,,5,10,18.66666667,10.77777778,258.6666667
1705,133,5.78,1,,5,10,18.75,10.78125,258.75
1712,143,5.2,1,,5,10,18.83333333,10.78472222,258.8333333
709,119,6.98,1,,5,10,18.91666667,10.78819444,258.9166667
1519,95,8.74,1,,5,10,19,10.79166667,259
826,85,12.19,1,,5,10,19.08333333,10.79513889,259.0833333
189,84,15.25,1,,5,10,19.16666667,10.79861111,259.1666667
34,84,12.38,1,Some IBI data discounted,5,10,19.25,10.80208333,259.25
126,84,15.88,1,,5,10,19.33333333,10.80555556,259.3333333
10,82,18.69,1,,5,10,19.41666667,10.80902778,259.4166667
15,88,14.64,1,,5,10,19.5,10.8125,259.5
9,88,13.89,1,,5,10,19.58333333,10.81597222,259.5833333
72,87,18.77,1,,5,10,19.66666667,10.81944444,259.6666667
15,82,20.61,1,,5,10,19.75,10.82291667,259.75
16,82,19.2,1,,5,10,19.83333333,10.82638889,259.8333333
691,84,18.3,1,,5,10,19.91666667,10.82986111,259.9166667
752,93,15.03,1,,5,10,20,10.83333333,260
1679,155,3.47,1,,5,10,20.08333333,10.83680556,260.0833333
1863,171,3.32,1,,5,10,20.16666667,10.84027778,260.1666667
1528,154,4.31,1,,5,10,20.25,10.84375,260.25
669,132,4.39,1,,5,10,20.33333333,10.84722222,260.3333333
621,105,13.84,0.88,Some IBI data discounted,5,10,20.41666667,10.85069444,260.4166667
274,101,9.77,1,,5,10,20.5,10.85416667,260.5
685,104,12.68,0.94,Some IBI data discounted,5,10,20.58333333,10.85763889,260.5833333
988,115,17.42,0.88,Some IBI data discounted,5,10,20.66666667,10.86111111,260.6666667
581,103,21.25,0.88,Some IBI data discounted,5,10,20.75,10.86458333,260.75
945,101,16.01,0.94,Some IBI data discounted,5,10,20.83333333,10.86805556,260.8333333
158,92,12.86,1,,5,10,20.91666667,10.87152778,260.9166667
106,93,17.87,0.94,Some IBI data discounted,5,10,21,10.875,261
164,91,13.87,1,,5,10,21.08333333,10.87847222,261.0833333
143,88,14.68,1,,5,10,21.16666667,10.88194444,261.1666667
224,83,15.53,1,,5,10,21.25,10.88541667,261.25
25,82,18.45,1,,5,10,21.33333333,10.88888889,261.3333333
10,81,20.14,1,,5,10,21.41666667,10.89236111,261.4166667
19,83,16.84,0.94,Some IBI data discounted,5,10,21.5,10.89583333,261.5
167,85,26.35,0.94,,5,10,21.58333333,10.89930556,261.5833333
356,87,18.31,1,,5,10,21.66666667,10.90277778,261.6666667
82,80,17.6,1,,5,10,21.75,10.90625,261.75
95,85,19.58,0.94,Some IBI data discounted,5,10,21.83333333,10.90972222,261.8333333
17,76,20.52,1,,5,10,21.91666667,10.91319444,261.9166667
166,77,33.45,0.94,,5,10,22,10.91666667,262
151,78,19.44,1,,5,10,22.08333333,10.92013889,262.0833333
166,75,21.1,1,,5,10,22.16666667,10.92361111,262.1666667
1,76,18.99,1,,5,10,22.25,10.92708333,262.25
51,76,27.93,1,,5,10,22.33333333,10.93055556,262.3333333
37,71,22.02,1,,5,10,22.41666667,10.93402778,262.4166667
466,78,32.19,0.94,,5,10,22.5,10.9375,262.5
117,68,21.9,1,,5,10,22.58333333,10.94097222,262.5833333
48,72,21.89,1,,5,10,22.66666667,10.94444444,262.6666667
131,70,27.79,1,,5,10,22.75,10.94791667,262.75
35,77,18.91,1,,5,10,22.83333333,10.95138889,262.8333333
34,77,18.43,1,,5,10,22.91666667,10.95486111,262.9166667
207,72,21.2,1,,5,10,23,10.95833333,263
155,68,24.07,1,,5,10,23.08333333,10.96180556,263.0833333
120,71,25.3,0.94,,5,10,23.16666667,10.96527778,263.1666667
148,75,21.38,1,,5,10,23.25,10.96875,263.25
18,62,40.09,1,,5,10,23.33333333,10.97222222,263.3333333
156,66,36.1,0.81,Some IBI data discounted,5,10,23.41666667,10.97569444,263.4166667
1,57,31.59,1,,5,10,23.5,10.97916667,263.5
0,56,29.53,1,,5,10,23.58333333,10.98263889,263.5833333
